STATE,STATEFIPS,COUNTY,COUNTYFIPS,ID,adjust,GEO,YEAR,TP-TotPop,freshPer,PS-GWPop,PS-SWPop,PS-TOPop,PS-WGWFr,PS-WGWSa,PS-WGWTo,PS-WSWFr,PS-WSWSa,PS-WSWTo,PS-WFrTo,PS-WSaTo,PS-Wtotl,DO-SSPop,DO-WGWFr,DO-WSWFr,DO-WFrTo,DO-SSPCp,DO-PSDel,DO-PSPCp,DO-WDelv ,IN-WGWFr,IN-WGWSa,IN-WGWTo,IN-WSWFr,IN-WSWSa,IN-WSWTo,IN-WFrTo,IN-WSaTo,IN-Wtotl,IR-WGWFr,IR-WSWFr,IR-WFrTo,IR-RecWW,IR-CUsFr,IR-IrSpr,IR-IrMic,IR-IrSur,IR-IrTot,IC-WGWFr,IC-WSWFr,IC-WFrTo,IC-RecWW,IC-CUsFr,IC-IrSpr,IC-IrMic,IC-IrSur,IC-IrTot,IG-WGWFr,IG-WSWFr,IG-WFrTo,IG-RecWW,IG-CUsFr,IG-IrSpr,IG-IrMic,IG-IrSur,IG-IrTot,LI-WGWFr,LI-WSWFr,LI-WFrTo,AQ-WGWFr,AQ-WGWSa,AQ-WGWTo,AQ-WSWFr,AQ-WSWSa,AQ-WSWTo,AQ-WFrTo,AQ-WSaTo,AQ-Wtotl,MI-WGWFr,MI-WGWSa,MI-WGWTo,MI-WSWFr,MI-WSWSa,MI-WSWTo,MI-WFrTo,MI-WSaTo,MI-Wtotl,PT-WGWFr,PT-WGWSa,PT-WGWTo,PT-WSWFr,PT-WSWSa,PT-WSWTo,PT-WFrTo,PT-WSaTo,PT-Wtotl,PT-RecWW,PT-PSDel,PT-CUsFr,PT-CUsSa,PT-CUTot,PT-Power,PO-WGWFr,PO-WGWSa,PO-WGWTo,PO-WSWFr,PO-WSWSa,PO-WSWTo,PO-WFrTo,PO-WSaTo,PO-Wtotl,PO-RecWW,PO-PSDel,PO-CUsFr,PO-CUsSa,PO-CUTot,PO-Power,PC-WGWFr,PC-WGWSa,PC-WGWTo,PC-WSWFr,PC-WSWSa,PC-WSWTo,PC-WFrTo,PC-WSaTo,PC-Wtotl,PC-RecWW,PC-PSDel,PC-CUsFr,PC-CUsSa,PC-CUTot,PC-Power,TO-WGWFr,TO-WGWSa,TO-WGWTo,TO-WSWFr,TO-WSWSa,TO-WSWTo,TO-WFrTo,TO-WSaTo,TO-Wtotl,TO-CUsFrPartial,TO-CUsSaPartial,TO-CUTotPartial
GA,13,Pickens County,227,13227,,0500000US13227,2015,30.309,0.161338216,14.654,10.868,25.522,0.89,0,0.89,1.88,0,1.88,2.77,0,2.77,4.787,0.36,0,0.36,75,2.37,93,2.73,1.12,0,1.12,0,0,0,1.12,0,1.12,0,0.09,0.09,--,0.09,0.09,0,0,0.09,0,0,0,--,0,0,0,0,0,0,0.09,0.09,--,0.09,0.09,0,0,0.09,0.09,0.16,0.25,0,--,0,0,--,0,0,--,0,0.3,0,0.3,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,2.76,0,2.76,2.13,0,2.13,4.89,0,4.89,0.09,0,0.09
GA,13,Pierce County,229,13229,,0500000US13229,2015,19.103,0.285818981,7.997,0,7.997,0.57,0,0.57,0,0,0,0.57,0,0.57,11.106,0.83,0,0.83,75,0.42,53,1.25,0.11,0,0.11,0,0,0,0.11,0,0.11,3.22,0.56,3.78,--,3.78,12.34,0.35,0,12.69,3.15,0.56,3.71,--,3.71,12.27,0.35,0,12.62,0.07,0,0.07,--,0.07,0.07,0,0,0.07,0.14,0.03,0.17,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,4.87,0,4.87,0.59,0,0.59,5.46,0,5.46,3.78,0,3.78
GA,13,Pike County,231,13231,,0500000US13231,2015,17.941,0.30154395,1.559,2.016,3.575,0.08,0,0.08,2.89,0,2.89,2.97,0,2.97,14.366,1.08,0,1.08,75,5.11,1429,6.19,0,0,0,0,0,0,0,0,0,0,1.15,1.15,--,1.15,1.52,0,0,1.52,0,0.9,0.9,--,0.9,1.28,0,0,1.28,0,0.25,0.25,--,0.25,0.24,0,0,0.24,0,0.11,0.11,0.1,--,0.1,0,--,0,0.1,--,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,1.26,0,1.26,4.15,0,4.15,5.41,0,5.41,1.15,0,1.15
GA,13,Polk County,233,13233,,0500000US13233,2015,41.524,0.189047298,6.5,33.811,40.311,1.55,0,1.55,4.05,0,4.05,5.6,0,5.6,1.213,0.09,0,0.09,74,3.26,81,3.35,1.7,0,1.7,0,0,0,1.7,0,1.7,0.16,0,0.16,--,0.16,0.15,0,0,0.15,0,0,0,--,0,0,0,0,0,0.16,0,0.16,--,0.16,0.15,0,0,0.15,0.09,0.17,0.26,0,--,0,0,--,0,0,--,0,0.04,0,0.04,0,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,3.63,0,3.63,4.22,0,4.22,7.85,0,7.85,0.16,0,0.16
GA,13,Pulaski County,235,13235,,0500000US13235,2015,11.396,1.079326079,5.343,0,5.343,1.09,0,1.09,0,0,0,1.09,0,1.09,6.053,0.45,0,0.45,74,0.64,120,1.09,0.3,0,0.3,0,0,0,0.3,0,0.3,7.72,2.62,10.34,--,10.34,24.18,0.19,0,24.37,7.72,2.62,10.34,--,10.34,24.18,0.19,0,24.37,0,0,0,--,0,0,0,0,0,0.09,0.03,0.12,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,9.65,0,9.65,2.65,0,2.65,12.3,0,12.3,10.34,0,10.34
GA,13,Putnam County,237,13237,,0500000US13237,2015,21.353,8.711656442,6.715,12.272,18.987,0.5,0,0.5,3.26,0,3.26,3.76,0,3.76,2.366,0.18,0,0.18,76,0.74,39,0.92,0.07,0,0.07,0,0,0,0.07,0,0.07,0.2,0.15,0.35,--,0.35,0.49,0,0,0.49,0.2,0.05,0.25,--,0.25,0.39,0,0,0.39,0,0.1,0.1,--,0.1,0.1,0,0,0.1,0.59,0.15,0.74,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,180.92,0,180.92,180.92,0,180.92,--,--,1.81,0,1.81,770.93,0,0,0,180.92,0,180.92,180.92,0,180.92,--,--,1.81,0,1.81,770.93,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,1.54,0,1.54,184.48,0,184.48,186.02,0,186.02,2.16,0,2.16
GA,13,Quitman County,239,13239,,0500000US13239,2015,2.302,0.104257168,2.092,0,2.092,0.17,0,0.17,0,0,0,0.17,0,0.17,0.21,0.02,0,0.02,95,0.17,81,0.19,0,0,0,0,0,0,0,0,0,0,0.05,0.05,--,0.05,0.24,0,0,0.24,0,0.05,0.05,--,0.05,0.24,0,0,0.24,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0.19,0,0.19,0.05,0,0.05,0.24,0,0.24,0.05,0,0.05
GA,13,Rabun County,241,13241,,0500000US13241,2015,16.281,0.18733493,2.846,8.233,11.079,0.14,0,0.14,1.46,0,1.46,1.6,0,1.6,5.202,0.39,0,0.39,75,0.96,87,1.35,0.1,0,0.1,0.28,0,0.28,0.38,0,0.38,0,0.26,0.26,--,0.26,0.28,0,0,0.28,0,0.01,0.01,--,0.01,0.02,0,0,0.02,0,0.25,0.25,--,0.25,0.26,0,0,0.26,0.08,0.03,0.11,0,--,0,0,--,0,0,--,0,0.03,0,0.03,0,0,0,0.03,0,0.03,0,0,0,0.28,0,0.28,0.28,0,0.28,--,--,0.2,0,0.2,102.49,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0.28,0,0.28,0.28,0,0.28,--,--,0.2,0,0.2,102.49,0.74,0,0.74,2.31,0,2.31,3.05,0,3.05,0.46,0,0.46
GA,13,Randolph County,243,13243,,0500000US13243,2015,7.193,2.652578896,5.016,0,5.016,0.88,0,0.88,0,0,0,0.88,0,0.88,2.177,0.16,0,0.16,73,0.6,120,0.76,0.17,0,0.17,0,0,0,0.17,0,0.17,8.53,9.28,17.81,--,17.81,27.86,0.14,0,28,8.53,9.24,17.77,--,17.77,27.83,0.14,0,27.97,0,0.04,0.04,--,0.04,0.03,0,0,0.03,0.03,0.03,0.06,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,9.77,0,9.77,9.31,0,9.31,19.08,0,19.08,17.81,0,17.81
GA,13,Richmond County,245,13245,,0500000US13245,2015,201.793,0.537977036,38.709,157.125,195.834,7.24,0,7.24,31.93,0,31.93,39.17,0,39.17,5.959,0.45,0,0.45,76,13.24,68,13.69,1.34,0,1.34,64.81,0,64.81,66.15,0,66.15,0.16,0.43,0.59,--,0.59,1.15,0,0,1.15,0.01,0,0.01,--,0.01,0.66,0,0,0.66,0.15,0.43,0.58,--,0.58,0.49,0,0,0.49,0.04,0,0.04,0,--,0,0,--,0,0,--,0,2.16,0,2.16,0,0,0,2.16,0,2.16,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,11.39,0,11.39,97.17,0,97.17,108.56,0,108.56,0.59,0,0.59
GA,13,Rockdale County,247,13247,,0500000US13247,2015,88.856,0.150468173,2.716,72.621,75.337,0.22,0,0.22,11.54,0,11.54,11.76,0,11.76,13.519,1.01,0,1.01,75,5.42,72,6.43,0,0,0,0,0,0,0,0,0,0.06,0.52,0.58,--,0.58,0.55,0,0,0.55,0,0,0,--,0,0,0,0,0,0.06,0.52,0.58,--,0.58,0.55,0,0,0.55,0.01,0.01,0.02,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,1.3,0,1.3,12.07,0,12.07,13.37,0,13.37,0.58,0,0.58
GA,13,Schley County,249,13249,,0500000US13249,2015,5.168,0.143188854,4.1,0,4.1,0.45,0,0.45,0,0,0,0.45,0,0.45,1.068,0.08,0,0.08,75,0.33,80,0.41,0,0,0,0,0,0,0,0,0,0.07,0.08,0.15,--,0.15,1.3,0.11,0,1.41,0.07,0.04,0.11,--,0.11,1.26,0.11,0,1.37,0,0.04,0.04,--,0.04,0.04,0,0,0.04,0.04,0.02,0.06,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0.64,0,0.64,0.1,0,0.1,0.74,0,0.74,0.15,0,0.15
GA,13,Screven County,251,13251,,0500000US13251,2015,14.162,1.130490044,4.633,0,4.633,0.74,0,0.74,0,0,0,0.74,0,0.74,9.529,0.71,0,0.71,75,0.32,69,1.03,1.34,0,1.34,0,0,0,1.34,0,1.34,10.84,2.17,13.01,--,13.01,23.86,0.79,0,24.65,10.8,2.13,12.93,--,12.93,23.78,0.79,0,24.57,0.04,0.04,0.08,--,0.08,0.08,0,0,0.08,0.18,0.03,0.21,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,13.81,0,13.81,2.2,0,2.2,16.01,0,16.01,13.01,0,13.01
GA,13,Seminole County,253,13253,,0500000US13253,2015,8.647,5.237654678,4.087,0,4.087,0.5,0,0.5,0,0,0,0.5,0,0.5,4.56,0.34,0,0.34,75,0.35,86,0.69,0,0,0,0,0,0,0,0,0,43.93,0.33,44.26,--,44.26,52.43,0.51,0,52.94,43.76,0.33,44.09,--,44.09,52.27,0.51,0,52.78,0.17,0,0.17,--,0.17,0.16,0,0,0.16,0.19,0,0.19,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,44.96,0,44.96,0.33,0,0.33,45.29,0,45.29,44.26,0,44.26
GA,13,Spalding County,255,13255,,0500000US13255,2015,64.051,0.115845186,1.159,60.002,61.161,0.09,0,0.09,6.74,0,6.74,6.83,0,6.83,2.89,0.22,0,0.22,76,3.86,63,4.08,0,0,0,0,0,0,0,0,0,0.19,0.09,0.28,--,0.28,0.45,0,0,0.45,0.02,0.01,0.03,--,0.03,0.21,0,0,0.21,0.17,0.08,0.25,--,0.25,0.24,0,0,0.24,0.03,0.02,0.05,0,--,0,0,--,0,0,--,0,0.04,0,0.04,0,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0.57,0,0.57,6.85,0,6.85,7.42,0,7.42,0.28,0,0.28
GA,13,Stephens County,257,13257,,0500000US13257,2015,25.586,0.166888142,1.599,21.525,23.124,0.14,0,0.14,3.24,0,3.24,3.38,0,3.38,2.462,0.18,0,0.18,73,1.99,86,2.17,0,0,0,0,0,0,0,0,0,0.31,0,0.31,--,0.31,0.3,0,0,0.3,0,0,0,--,0,0,0,0,0,0.31,0,0.31,--,0.31,0.3,0,0,0.3,0.25,0.08,0.33,0,--,0,0,--,0,0,--,0,0.07,0,0.07,0,0,0,0.07,0,0.07,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0.95,0,0.95,3.32,0,3.32,4.27,0,4.27,0.31,0,0.31
GA,13,Stewart County,259,13259,,0500000US13259,2015,5.851,0.26662109,5.065,0,5.065,0.78,0,0.78,0,0,0,0.78,0,0.78,0.786,0.06,0,0.06,76,0.62,122,0.68,0,0,0,0,0,0,0,0,0,0.04,0.67,0.71,--,0.71,3.37,0.05,0,3.42,0.04,0.67,0.71,--,0.71,3.37,0.05,0,3.42,0,0,0,--,0,0,0,0,0,0,0.01,0.01,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0.88,0,0.88,0.68,0,0.68,1.56,0,1.56,0.71,0,0.71
GA,13,Sumter County,261,13261,,0500000US13261,2015,30.779,0.848305663,18.927,0,18.927,2.48,0,2.48,0,0,0,2.48,0,2.48,11.852,0.89,0,0.89,75,1.5,79,2.39,0.39,0,0.39,0,0,0,0.39,0,0.39,14.73,5.84,20.57,--,20.57,44,0.4,0,44.4,14.66,5.84,20.5,--,20.5,43.94,0.4,0,44.34,0.07,0,0.07,--,0.07,0.06,0,0,0.06,0.31,0.13,0.44,0,--,0,0,--,0,0,--,0,1.34,0,1.34,0,0,0,1.34,0,1.34,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,20.14,0,20.14,5.97,0,5.97,26.11,0,26.11,20.57,0,20.57
GA,13,Talbot County,263,13263,,0500000US13263,2015,6.337,0.28878018,1.125,4.006,5.131,0.1,0,0.1,1.23,0,1.23,1.33,0,1.33,1.206,0.09,0,0.09,75,1.66,324,1.75,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0.06,0.03,0.09,0,--,0,0.01,--,0.01,0.01,--,0.01,0.31,0,0.31,0,0,0,0.31,0,0.31,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0.56,0,0.56,1.27,0,1.27,1.83,0,1.83,0,0,0
GA,13,Taliaferro County,265,13265,,0500000US13265,2015,1.639,0.079316656,0.582,0,0.582,0.05,0,0.05,0,0,0,0.05,0,0.05,1.057,0.08,0,0.08,76,0.05,86,0.13,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0.13,0,0.13,0,0,0,0.13,0,0.13,0,0,0
GA,13,Tattnall County,267,13267,,0500000US13267,2015,25.229,0.459788339,9.605,0,9.605,1.22,0,1.22,0,0,0,1.22,0,1.22,15.624,1.17,0,1.17,75,0.63,66,1.8,0.03,0,0.03,0,0,0,0.03,0,0.03,2.66,4.3,6.96,--,6.96,16.78,1.41,0,18.19,2.56,4.3,6.86,--,6.86,16.68,1.41,0,18.09,0.1,0,0.1,--,0.1,0.1,0,0,0.1,0.83,1.39,2.22,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,5.91,0,5.91,5.69,0,5.69,11.6,0,11.6,6.96,0,6.96
GA,13,Taylor County,269,13269,,0500000US13269,2015,8.33,0.43457383,4.412,0,4.412,0.62,0,0.62,0,0,0,0.62,0,0.62,3.918,0.29,0,0.29,74,0.46,104,0.75,0,0,0,1.74,0,1.74,1.74,0,1.74,0.01,0.28,0.29,--,0.29,0.32,0,0,0.32,0.01,0.28,0.29,--,0.29,0.32,0,0,0.32,0,0,0,--,0,0,0,0,0,0,0.07,0.07,0,--,0,0,--,0,0,--,0,0.03,0,0.03,0.58,0,0.58,0.61,0,0.61,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0.95,0,0.95,2.67,0,2.67,3.62,0,3.62,0.29,0,0.29
GA,13,Telfair County,271,13271,,0500000US13271,2015,16.4,0.26097561,9.267,0,9.267,1.22,0,1.22,0,0,0,1.22,0,1.22,7.133,0.53,0,0.53,74,0.62,67,1.15,0.06,0,0.06,0,0,0,0.06,0,0.06,2.03,0.35,2.38,--,2.38,9.94,0.3,0,10.24,2.03,0.35,2.38,--,2.38,9.94,0.3,0,10.24,0,0,0,--,0,0,0,0,0,0.08,0.01,0.09,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,3.92,0,3.92,0.36,0,0.36,4.28,0,4.28,2.38,0,2.38
GA,13,Terrell County,273,13273,,0500000US13273,2015,9.113,1.819378909,6.158,0,6.158,1.44,0,1.44,0,0,0,1.44,0,1.44,2.955,0.22,0,0.22,74,0.49,80,0.71,0,0,0,0,0,0,0,0,0,9.75,5.14,14.89,--,14.89,29.81,0.25,0,30.06,9.75,5.11,14.86,--,14.86,29.78,0.25,0,30.03,0,0.03,0.03,--,0.03,0.03,0,0,0.03,0.02,0.01,0.03,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,11.43,0,11.43,5.15,0,5.15,16.58,0,16.58,14.89,0,14.89
GA,13,Thomas County,275,13275,,0500000US13275,2015,45.063,0.259414597,31.354,0,31.354,5.64,0,5.64,0,0,0,5.64,0,5.64,13.709,1.03,0,1.03,75,2.53,81,3.56,0.17,0,0.17,0,0,0,0.17,0,0.17,3.25,0.44,3.69,--,3.69,12.9,1.03,0,13.93,3.09,0.44,3.53,--,3.53,12.75,1.03,0,13.78,0.16,0,0.16,--,0.16,0.15,0,0,0.15,0.26,0.04,0.3,0,--,0,0,--,0,0,--,0,0.85,0,0.85,0.01,0,0.01,0.86,0,0.86,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,11.2,0,11.2,0.49,0,0.49,11.69,0,11.69,3.69,0,3.69
GA,13,Tift County,277,13277,,0500000US13277,2015,40.764,0.450642724,27.479,0,27.479,4.78,0,4.78,0,0,0,4.78,0,4.78,13.285,1,0,1,75,3.21,117,4.21,0,0,0,0,0,0,0,0,0,6.71,5.73,12.44,--,12.44,23.63,1.44,0,25.07,6.43,5.73,12.16,--,12.16,23.36,1.44,0,24.8,0.28,0,0.28,--,0.28,0.27,0,0,0.27,0.07,0.07,0.14,0.01,--,0.01,0,--,0,0.01,--,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,12.57,0,12.57,5.8,0,5.8,18.37,0,18.37,12.44,0,12.44
GA,13,Toombs County,279,13279,,0500000US13279,2015,27.241,0.451892368,18.418,0,18.418,2.84,0,2.84,0,0,0,2.84,0,2.84,8.823,0.66,0,0.66,75,1.41,77,2.07,0,0,0,0,0,0,0,0,0,4.41,4.02,8.43,--,8.43,14.42,0.59,0,15.01,4.38,3.96,8.34,--,8.34,14.33,0.59,0,14.92,0.03,0.06,0.09,--,0.09,0.09,0,0,0.09,0.06,0.05,0.11,0,--,0,0.21,--,0.21,0.21,--,0.21,0.06,0,0.06,0,0,0,0.06,0,0.06,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,8.03,0,8.03,4.28,0,4.28,12.31,0,12.31,8.43,0,8.43
GA,13,Towns County,281,13281,,0500000US13281,2015,11.182,0.177964586,5.797,4.495,10.292,0.2,0,0.2,1.34,0,1.34,1.54,0,1.54,0.89,0.07,0,0.07,79,1.12,109,1.19,0,0,0,0,0,0,0,0,0,0,0.09,0.09,--,0.09,0.09,0,0,0.09,0,0,0,--,0,0,0,0,0,0,0.09,0.09,--,0.09,0.09,0,0,0.09,0.03,0.06,0.09,0,--,0,0.2,--,0.2,0.2,--,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0.3,0,0.3,1.69,0,1.69,1.99,0,1.99,0.09,0,0.09
GA,13,Treutlen County,283,13283,,0500000US13283,2015,6.785,0.350773766,2.47,0,2.47,0.3,0,0.3,0,0,0,0.3,0,0.3,4.315,0.32,0,0.32,74,0.17,69,0.49,0,0,0,0,0,0,0,0,0,0.67,1.06,1.73,--,1.73,1.82,0.03,0,1.85,0.67,1.06,1.73,--,1.73,1.82,0.03,0,1.85,0,0,0,--,0,0,0,0,0,0.01,0.02,0.03,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,1.3,0,1.3,1.08,0,1.08,2.38,0,2.38,1.73,0,1.73
GA,13,Troup County,285,13285,,0500000US13285,2015,69.763,0.147786076,0.038,49.509,49.547,0,0,0,8.54,0,8.54,8.54,0,8.54,20.216,1.52,0,1.52,75,3.52,71,5.04,0,0,0,0,0,0,0,0,0,0,0.08,0.08,--,0.08,0.08,0,0,0.08,0,0,0,--,0,0,0,0,0,0,0.08,0.08,--,0.08,0.08,0,0,0.08,0.05,0.08,0.13,0,--,0,0,--,0,0,--,0,0.04,0,0.04,0,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,1.61,0,1.61,8.7,0,8.7,10.31,0,10.31,0.08,0,0.08
GA,13,Turner County,287,13287,,0500000US13287,2015,8.214,1.5376187,5.387,0,5.387,0.79,0,0.79,0,0,0,0.79,0,0.79,2.827,0.21,0,0.21,74,0.5,93,0.71,0,0,0,0,0,0,0,0,0,7.38,4.1,11.48,--,11.48,30.38,0.85,0,31.23,7.28,4.07,11.35,--,11.35,30.25,0.85,0,31.1,0.1,0.03,0.13,--,0.13,0.13,0,0,0.13,0.1,0.05,0.15,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,8.48,0,8.48,4.15,0,4.15,12.63,0,12.63,11.48,0,11.48
GA,13,Twiggs County,289,13289,,0500000US13289,2015,8.39,0.660309893,2.371,0,2.371,0.45,0,0.45,0,0,0,0.45,0,0.45,6.019,0.45,0,0.45,75,0.25,105,0.7,3.35,0,3.35,0,0,0,3.35,0,3.35,1.22,0.04,1.26,--,1.26,2.44,0,0,2.44,1.22,0.04,1.26,--,1.26,2.44,0,0,2.44,0,0,0,--,0,0,0,0,0,0.03,0,0.03,0,--,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,5.5,0,5.5,0.04,0,0.04,5.54,0,5.54,1.26,0,1.26
