Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/18/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,
Syrian Arab Republic,SYR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,326.639782,382.013127,441.918171,448.4074089,677.3199327,857.5419775,896.2414174,862.5073825,1018.88624,984.793689,1277.200091,1521.720954,1567.626213,1626.823685,1561.139736,1433.032151,1146.668461,888.6210765,804.1472836,632.2332959,720.4581485,806.1790238,798.5980636,802.7839425,566.7433041,617.1417876,703.3048079,716.2792934,817.8325126,770.1136176,840.7098016,963.069155,938.9114669,909.9840559,1107.323404,1189.637965,1346.578655,1636.130819,,,,,,,,,,,173
Turks and Caicos Islands,TCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Turkmenistan,TKM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.0790642,366.431957,222.4979273,255.1013487,401.1332478,581.4049109,658.040096,611.0151587,895.0054922,1199.615137,2215.882034,2957.299235,3053.491201,3499.420394,,,,,,,#N/A
Tuvalu,TUV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Tanzania,TZA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.6607872,172.4756889,161.2696817,182.5344987,161.437458,145.6500368,136.8050401,156.2738367,191.3873445,219.3686657,258.839092,264.5524101,268.4738561,260.0725073,270.6599239,282.8710525,301.9475789,385.2881663,421.5266707,465.9544327,572.7509861,578.8343475,616.4896868,644.9788388,722.4095887,811.1790002,860.7308771,779.1602238,,,132
Ukraine,UKR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.5410338,660.4421626,740.6852789,621.0316362,465.1672299,457.8073967,585.4914033,678.0008427,834.5729101,1105.6713,1507.335432,1900.247885,2563.212047,3298.508215,2057.504844,2434.055904,2922.997423,3220.477608,3354.134361,2623.805204,1805.299557,,,80
"Venezuela, RB",VEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,956.6995469,1047.136098,1140.105082,1358.078848,1699.890154,1952.396868,2214.586257,2576.89872,2766.084188,2762.242316,3310.110019,3892.605078,4026.482257,3891.712495,2681.894821,2830.50066,2887.173677,2118.96137,2716.098454,1810.27721,2000.585327,2250.514673,2428.427357,2353.460746,2245.812991,2965.273617,2589.7911,3208.09734,3453.771199,3640.432664,4146.720506,4343.876726,3138.349562,2762.81128,3613.288844,4669.732535,5929.849815,7468.652445,10317.91426,10630.8553,12463.36754,9639.458518,11492.61232,10963.05376,14451.47468,,,,187
British Virgin Islands,VGB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Virgin Islands (U.S.),VIR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
Vanuatu,VUT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,753.5486952,629.2189673,617.1351839,719.0757781,871.3982267,865.8391333,821.614828,758.5502002,913.7756684,932.8034397,1013.29674,1035.003897,1013.862566,1031.616172,1045.854814,1162.654795,1156.52779,1170.505561,1292.678772,1317.066159,1261.465318,1220.243031,1176.079208,1361.653383,1532.457208,1587.602705,1768.482629,2048.246,2453.52289,2303.086519,2557.74518,2854.732963,2682.858086,2861.473945,2864.447977,,,,83
Kosovo,XKX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
